PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,Output
-0.424142468235809,-0.788538139474874,3.14222921686152,-0.444183450439965,-0.200220082375249,0.690942860923803,-0.0695603978980602,1.22903709756634,0.522944713599383,1.54016816875942,0.957774292052016,0.204022521624902,-0.105466095762351,0.196790021594003,-0.015529676046024,0.254954147594139,0.103117439506451,0.699003859568999,-2.1545022023451,-0.0438182311599767,0.0342932937623712,-0.424922590804049,-0.335232612245148,1.04312850410569,2
-1.8352430072345,2.55412590826997,0.368012385509048,1.90404956478208,1.55780428187566,1.17403144406049,2.58680821152898,-0.328295997428726,-0.664847529600724,-1.48724412843155,-0.876313541948976,-0.418199795849851,-0.107129234656751,-0.886320533595368,0.386760990146992,0.568305329973463,-0.557508438111209,1.98784289706704,0.197158641166729,1.14770947044486,-0.679669399292941,-0.38675509194325,0.542936131750626,-0.0535597107967375,2
2.17312600919611,-2.11406859993098,0.451779293697816,-1.37329492218231,-0.887151819414857,0.0205766411890726,0.67343907420092,1.65396691083207,1.07944701234347,-0.537008690423939,1.22828813253172,-1.10791747430244,-1.62023245913338,0.729845648398741,-0.419900804178005,0.14214608200887,0.205650592228016,0.359060054614064,-0.71771666690195,0.527838481926424,-0.755274197646358,0.322682651874087,-0.533886692712291,0.796497765721366,3
-2.84382356396866,2.64685723362385,-1.85144215025616,0.557143118807564,0.0479136594448416,1.00116052568696,0.746506652766463,-0.614634377871722,-1.1681986873003,-0.292052484348346,-1.22104513529183,0.0846845699391023,-1.38460918685151,-1.32042883936481,0.248907775890976,-1.90276425498066,0.278652927318029,-0.524731535381292,0.334828594289284,-1.42498191082642,-1.01028871653192,0.851225377240445,-1.65981982127399,-1.80335262765937,3
1.35875804891268,2.7131354783328,1.09040485596799,-0.427186154958262,-1.08124412664775,-1.10359889462553,0.498613266301338,-0.715822920230075,1.00510042354196,-1.5260435093207,0.749235703981925,-0.104288360437173,-0.783156828822831,0.645902392034088,-0.292908571844458,-0.594076461549601,0.581122932603116,0.763409354740848,-0.846095845432531,0.0424376556766389,-0.510537772937758,-0.703903595431387,0.0398101819824151,-1.18635290132617,3
-2.18198578351346,2.61523677525608,-1.34066860515188,0.39809448676674,0.0648802592726478,0.998849918865172,0.988213407213681,-0.489537345693578,-0.117753810586446,0.737031995817592,-0.435119834285655,-0.0574407649467205,-1.59215396225565,1.25279440268382,0.134161044568132,-1.1362298021308,0.970229167347425,-0.687604130536844,-0.774294177126484,-2.12869693697132,-0.246358042186432,-1.04767629952975,-0.129559487431738,-0.748934284967338,2
1.50799928779879,-2.2456251551131,2.3934783279248,3.41475066773253,-6.03393337241956,2.34753271048645,-0.489346665613317,0.820146592210315,-0.761199130569467,0.17092824788945,-3.18017383985642,0.875047533818075,2.948340367264,2.05206201975553,-5.61261753268158,0.15880944901494,0.396673526541301,0.731083128290133,0.267370335472996,2.25217104119467,0.11796257578661,0.114212993578277,-0.120101224094111,0.101604684045693,2
-2.37919127894546,1.37138459327755,-0.41410583991523,-0.0359388377910824,0.165849940071116,-0.265558373121715,-0.0383877373477048,-0.6168603159794,-0.435034372447917,-0.887917146955234,0.388942955088116,0.215989325379666,0.541747815166265,1.76258282430816,-0.146026027386541,0.0744498467896521,0.351426233252131,0.390995690552355,-1.52829661983761,0.61964717415164,0.607932281552363,1.34295869255334,0.341225557215966,-0.905910469220643,3
4.97816142527913,3.45136636281727,4.43156342526607,-1.96006008828103,-0.751202171280333,2.56471783034647,-0.864804741319087,1.2603257383709,-1.82676515625132,2.42360439870972,2.52437984782582,0.818059225618479,0.235653927045878,-0.802035981027843,0.797292774514533,0.00865482332736036,-0.028576809564953,1.33291686703394,1.91994821998144,-0.372179145249279,0.594320497326956,0.194346122554965,-0.0572719304974236,-0.487453963478233,3
0.261604348356919,1.38096888856845,1.04863398328778,-1.55678049417746,0.9329232482801,-0.787794736622797,-2.468728977881,-0.0406406202465613,-1.84815256030981,0.196267559570375,1.95616873277626,0.618450584063503,0.922776283955536,-1.04744613980573,-0.214756010170908,0.0683626899892942,-0.246695632080899,0.103427664717997,1.45892984926407,-0.17942174416563,-0.13230741356993,0.0148691494501777,-0.0673101288678401,0.248133658029772,2
-1.83438555804629,3.48795176183764,0.012714799642428,-0.328721711922211,1.2707877428968,-0.160509000038594,-0.00369659151818055,0.66596535250622,0.0891793163875304,1.30497933798756,1.02620827497667,-0.157832789960779,-0.671735420115971,0.636308726568548,-0.716972115488486,-0.71744861405385,0.574927913029777,-1.59848064708333,0.52018704650618,-0.477312957676597,-1.43568895494044,-0.0162847056045914,0.0276284834927765,0.314977263205401,2
3.55851436444701,1.51456199598565,0.846302001312558,1.37112916049313,3.02797656912677,0.358916701031672,0.591329382872692,-1.08655430687578,-1.63782522641103,0.238810860042094,1.28090173734611,-0.0793034615730825,-2.1306597260898,1.86822331753126,-0.277342826017427,0.222502884470738,0.718753017694379,0.462904263689072,1.24845097555376,-0.0278434483616457,0.3739592796622,-0.353389472118979,-0.173392530487198,-0.251494970508367,2
-3.52846482966994,-1.51869171524339,2.35778003653693,0.295633506998639,1.37246456537275,0.864161376739173,1.34145458782739,1.36655755551892,0.66037416593335,1.06910452373831,1.00890499702084,-0.228840168087078,1.14711478459159,-0.537987847703568,-0.23753311618712,0.531822927447308,-0.499487067888888,-0.995628062071922,-0.352139733702842,1.61038913496095,-0.120038524877767,-0.852005489786105,0.175524926597781,0.454347887921309,2
0.57627546949738,1.04178717658715,3.98015319281258,-0.3471790594086,-1.69728250570421,1.82198973232497,0.0461104656570831,1.68838051904334,-0.511252822245508,0.53535163893618,0.00862378926877667,0.38939109075122,1.06873844348003,1.10304277598005,2.33440827136508,0.300824335688641,-0.049607937759316,0.700761049191488,0.7067082635404,1.41904001561978,-0.160035993208803,1.44713962392109,-1.14057841537719,-0.430961304755312,3
-1.67727363034429,2.68444046981426,-0.447721050417885,2.61557357869705,-2.98387096935754,1.10758326050245,-0.955518305712283,0.477343080581028,-1.16585151748915,0.96355203467004,-3.26092449664565,0.163750013516943,0.0429176757226138,0.232570870766703,-2.99302478539385,-0.880335872663206,0.448450225549815,-0.790331747416829,2.05291522246743,-0.5684748673762,0.00362340311480081,-1.19631082550521,0.0732497451769363,-0.158358893208895,2
-0.695430727726486,0.333433777051825,1.48722185548348,-1.31297854018812,0.188930680536414,-0.0967463127399404,-1.7554375933177,-0.350448734620508,-2.35411594953644,-1.38667944711128,0.318786401977698,0.0492158210943224,-0.186330010527,0.174268452935722,-0.0594924854277604,-0.102295310868445,0.241082572796958,0.30982436940323,-0.121112976275947,0.795897358150894,-1.09219790606893,-1.27391273832303,0.407249230156646,0.84290268852494,3
-3.76565369194114,-2.14361514985319,0.13040917847017,0.0408872548663363,0.819780936358541,-0.0475992561706931,0.891796765777988,0.185996280731421,1.08309813673673,0.0918624116362391,0.460607188550134,0.0872129252770077,1.05478410493415,0.340202621111971,1.48484456939291,0.591410713737138,-0.0888072899831283,0.675031240960459,2.39369563934122,-0.275416090646765,-0.357946163022976,0.286370932740465,-0.722711869396848,-1.31589661288065,1
1.92751181154758,0.0354836265001717,0.121792884809759,-0.11328261132604,-3.42827186988193,1.11062371494298,-0.816347505585665,-1.36273266022192,1.13485940752482,2.73752221684409,1.27342033220564,1.6191841252105,0.246972601865139,-0.0355652286954791,0.975931844153361,-0.138298625878601,-0.217268534631214,1.52757178900085,-0.285803301544204,1.20358227481488,-1.51217756862853,0.0296621826438356,0.191364263221917,0.129481108591227,2
0.0592900763945688,-4.29272556873018,2.18725632017033,0.72555218183025,-1.84482334901531,-0.113244305664879,0.686275195341705,-0.609963462951368,2.23003904271624,0.691781076519627,0.267958707143979,0.484170152710631,-0.287689183510658,-0.595326311368681,1.1675157830659,-0.370458401955597,-0.325865033643142,-0.460256354509429,0.812047142213599,-0.218005858541279,0.956651102821927,-0.233195763011361,0.334768873964449,-0.0864894478603505,1
-0.92942422996325,0.803418754509983,-2.93347210411675,0.89403735808947,-0.0789803713046806,1.61211198471622,3.81766040846727,1.55293767388152,0.845165003775225,-2.20149532650855,-0.151403516563035,-1.34750585166926,0.0020165355709223,-1.3540322024481,0.326488736090662,0.199710671519303,-0.463622108880784,1.7490527897559,-0.635780401767194,0.557339650003971,-0.0894186489252107,0.129776026236783,0.348569804631176,0.827398712541654,2
6.49427767111518,-2.50835130851408,1.03341327030044,-5.53556334095031,0.521535206590063,-0.311801782018422,0.583706358876839,1.05596344393397,-0.527962051536365,0.745938966558432,-2.25077809291696,0.587578695480025,-0.500741684857838,-0.160431112521985,-0.443216500460675,1.94721450996045,-2.41288202417953,-0.773745266962816,0.720062238504471,-0.54996839890626,-0.630868923409364,0.175433754342941,0.15431212927187,-0.487582544023893,2
-2.87346764081921,-2.76199878973261,0.435542301539281,1.07962784214932,0.247845982669766,2.41580716816279,1.71152032896912,-0.173825306235513,-0.840740221582051,0.464831819176675,-0.77572867747395,0.328502282469641,0.425125158012409,-3.06809608682379,-1.05310152997886,-1.06384606821228,-0.656324513459451,0.326059163332552,-0.159790693938498,-0.409558163958475,-1.58887878717314,1.67973589376341,1.0403805092286,1.55907117992921,1
-0.222272402074957,1.70870386112137,0.833729167437497,-0.860503532334735,0.0931362860595158,1.18855839062023,-0.402151250563805,-0.057333552838966,-1.08348146250736,1.56459325278789,-0.209353720242807,-0.23965102405994,-3.11492883404579,0.248443266101423,0.214363418719989,0.0501018310836768,0.239129245700501,1.41702110311381,1.04451324388281,-0.608115463455398,1.12192230369875,-1.23784142924431,-0.505333300126168,-1.57096189673483,2
5.29866486929421,-5.89779933836891,-2.93652404781427,1.47373536211664,-4.00099391846714,0.441029313455817,-0.24100443818491,4.95378400343604,1.05565496076572,-0.171698069131008,-0.688313745022782,-2.43074528493191,-0.474976141629174,-0.460940944141076,-3.66852281857321,0.142318300311162,0.00494498664826906,0.284311009536602,0.506825698019053,0.548723707151265,0.199662328724484,-0.170202614936073,-0.131207640657208,0.122221406857119,3
